w_topo,w_time,w_signal,w_curr,FAR
0.3468723698633909,0.2357038116588042,0.0179425647275864,0.3994812537502185,4.142889162361464
0.057078748115482934,0.5791256787290586,0.3536801573378025,0.010115415817655845,4.878849700101269
0.19831699187661794,0.1347897018381024,0.21953568305857069,0.447357623226709,4.222611619102437
0.2350265544771807,0.47557559811105604,0.021324260950416177,0.2680735864613471,4.452530182925894
0.09690890955832995,0.047264510763862164,0.41242286145743684,0.44340371822037117,4.485559471575599
0.47193676899383047,0.44565838804136054,0.08204690026604738,0.00035794269876149906,4.714707352590592
0.07354565483694638,0.12629574080693318,0.25947248887246044,0.54068611548366,4.3639348471398565
0.5305806556065388,0.18210702294392261,0.07490768625999408,0.2124046351895446,4.296796035949045
0.14161683621321358,0.2643386777275296,0.1915587199095749,0.4024857661496819,4.403019132225485
0.1643515046609736,0.5447431069510476,0.26311965971892237,0.027785728669056587,4.716649910132616
0.08651629010936034,0.09975575914466109,0.7669323142933944,0.046795636452584284,4.786336269330922
0.09487378955172254,0.5552277758908608,0.2811045719792404,0.06879386257817637,4.524440794711154
0.17099010948785828,0.35455180553440996,0.23763724787611906,0.2368208371016127,4.324142876974732
0.22816989740747837,0.28355419507865,0.4109317415407222,0.0773441659731496,4.118168924424609
0.14150698200684658,0.702044582806309,0.022753199191573956,0.13369523599527056,5.240834710439707
0.0318147512215415,0.24063019967373334,0.6588178413075576,0.06873720779716762,4.774926819147588
0.04786740161298511,0.24597384841314993,0.39311947401590125,0.31303927595796377,4.661066277016554
0.10211754325913729,0.04249323886472734,0.1676743157023245,0.6877149021738109,4.709164413429939
0.45938896877568025,0.08919696537920603,0.4278209224483503,0.023593143396763452,4.503667602499072
0.030850092497811902,0.07647833087911315,0.12638608502722173,0.7662854915958532,4.906245914539768
0.09435293828184525,0.04790643021100374,0.22997173730015164,0.6277688942069994,4.423728013792958
0.09214430253902985,0.2332102300357763,0.3816154816569722,0.2930299857682216,4.11071441639476
0.19537889963701718,0.13172215268550455,0.20584479481888168,0.4670541528585965,4.299806694886154
0.12710428863470583,0.17708321299529867,0.5962909116820565,0.09952158668793899,4.8335381623198455
0.24121222212451038,0.2776613634654796,0.4505704443485321,0.03055597006147789,4.825793646862369
0.5676244392401991,0.06739383312586242,0.013723595680936576,0.35125813195300193,4.251486226336461
0.12376623026212746,0.17040522798210175,0.5963901545419479,0.10943838721382299,4.544509534002074
0.27978923668597344,0.27737227854795937,0.0829910083934112,0.35984747637265607,3.7537046529903795
0.7077372567719978,0.14668008551155776,0.08916900653921961,0.05641365117722492,4.153723909000025
0.03019458981731066,0.1451452580788873,0.17559637784311918,0.6490637742606828,5.61008437055917
0.16075846656378548,0.38373666217340296,0.34983740948619363,0.10566746177661786,4.4471888927609164
0.039663080491713874,0.7185637525386152,0.19234235258167448,0.04943081438799668,5.108152596392807
0.21425967422848416,0.1627495607670232,0.5822486567065642,0.04074210829792851,4.656080260657289
0.10435848743992326,0.7468419668138032,0.09232052949247972,0.05647901625379381,5.5650880216507845
0.5234476184731094,0.2168683098734984,0.22392532732961065,0.03575874432378148,4.35814027841734
0.1226591680440018,0.0008769907722878572,0.8034812023946677,0.0729826387890427,4.708154212837865
0.10183930701670417,0.49740382427389557,0.25415630142688567,0.14660056728251464,4.672229701735662
0.09794326961185587,0.40117523378122655,0.15385665295037698,0.3470248436565405,4.391863743650034
0.0171410514231085,0.16507409562347794,0.47979713551821074,0.33798771743520273,4.663149505962729
0.2807622914505779,0.41238487424438086,0.055081938113900206,0.2517708961911409,4.480228418823981
0.02124905187309874,0.6478862866862893,0.07962355761207995,0.25124110382853193,5.083627053747736
0.004213368543185367,0.06734857034210232,0.41927291783262294,0.5091651432820894,4.472432103018251
0.033361726824478424,0.10238010145468023,0.47044449003567324,0.3938136816851681,4.510038932587527
0.2353328505717943,0.4996003886034217,0.18601289631384615,0.07905386451093797,4.61098087973736
0.047315195961675896,0.04563480732437912,0.552902359939107,0.35414763677483796,4.6208147128199855
0.17943731047992162,0.07184686991561393,0.6584766295507182,0.09023919005374616,4.723037067118022
0.9077098474941842,0.00645496200443958,0.06652612262972381,0.019309067871652562,5.178124784339587
